INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
NZDUSD,60,133,80,106,65,42,35,544.3622000000524,3.18,0.45,0.8,0.06117248615157565,32.00691603363229,32.136629475655,True,True,False,False,False,False,False,True,1.0
NZDUSD,60,7,62,5,31,3,12,530.7112999999998,14.74,0.42,0.52,-0.17106849926840506,5.725390183236886,9.674115851175582,False,True,True,False,True,True,True,False,1.0
NZDUSD,60,7,62,5,31,3,12,530.7112999999998,14.74,0.42,0.52,-0.17106849926840506,5.725390183236886,9.674115851175582,False,True,False,True,True,True,True,False,1.0
NZDUSD,60,7,62,5,31,3,12,530.7112999999998,14.74,0.42,0.52,-0.17106849926840506,5.725390183236886,9.674115851175582,False,True,True,True,True,True,True,False,1.0
NZDUSD,60,133,80,117,69,49,20,527.934700000162,2.84,0.37,0.87,0.024672834120451934,18.17081171747105,23.346711752797656,True,True,False,False,False,True,True,False,1.0
NZDUSD,60,7,62,11,59,4,25,492.4897999999893,7.04,0.41,1.01,-0.10670780619612802,4.736574741904104,12.515532583804962,False,True,False,False,False,True,True,True,1.0
NZDUSD,60,133,80,80,38,33,13,480.02430000002414,4.07,0.39,0.55,-0.11259455822780046,6.6375580233312625,15.003127901812281,True,True,False,False,True,False,True,False,1.0
NZDUSD,60,7,62,4,36,2,21,474.82030000003476,11.87,0.57,0.58,-0.10547274533081286,5.99722506227152,13.137485446067988,False,True,False,False,True,True,False,True,1.0
NZDUSD,60,133,80,77,39,34,13,447.6020000000176,3.86,0.41,0.54,-0.11775852544121224,6.094810212161509,15.003041878258653,True,True,False,False,True,True,True,False,1.0
NZDUSD,60,7,62,5,35,2,21,400.9258000000367,10.02,0.57,0.58,-0.14667183293355857,5.99732488584786,13.138324262605806,False,True,False,False,True,False,False,True,1.0
NZDUSD,60,7,62,6,30,2,12,384.1719999999769,10.67,0.39,0.52,-0.34842357892844533,5.724744636676874,9.674204131744506,False,True,True,True,True,False,True,False,1.0
NZDUSD,60,7,62,6,30,2,12,384.1719999999769,10.67,0.39,0.52,-0.34842357892844533,5.724744636676874,9.674204131744506,False,True,False,True,True,False,True,False,1.0
NZDUSD,60,7,62,6,30,2,12,384.1719999999769,10.67,0.39,0.52,-0.34842357892844533,5.724744636676874,9.674204131744506,False,True,True,False,True,False,True,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,False,True,False,True,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,True,False,False,True,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,True,False,False,False,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,True,True,False,False,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,True,True,False,True,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,False,False,False,False,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,False,True,False,False,False,False,1.0
NZDUSD,60,0,4,0,4,0,2,354.65639999999155,88.66,0.5,1.0,-0.39752823950908905,0.0,4.6022835028595335,True,False,False,False,False,True,False,False,1.0
NZDUSD,60,7,62,5,32,3,12,320.1235000000095,8.65,0.41,0.54,-0.547663999919854,7.61064580477982,10.110657487595994,False,True,False,False,True,True,True,False,1.0
