INSTRUMENT,TIMEFRAME,POSSIBLE_BUY_TRADES,POSSIBLE_SELL_TRADES,TOTAL_BUY_TRADES,TOTAL_SELL_TRADES,PROFITABLE_BUY_TRADES,PROFITABLE_SELL_TRADES,TOTAL_PROFIT,AVG_PROFIT,PERC_PROFITABLE,PERC_TRADES_TAKEN,SHARPE_RATIO,DRAWDOWN,MAX_DRAWDOWN,CCI,CCII,ADX_SIMPLE,ADX_LOOKBACK,RSI_RANGE,CLOSE_ON_CONFLICT,TRAILING_STOP,1ATR_STOP,FIB_TP
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,False,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,True,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,True,False,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,False,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,True,True,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,True,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,False,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,False,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,True,False,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,True,False,True,False,True,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,True,True,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,False,False,False,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,True,True,1.0
GBPUSD,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,True,False,1.0
